SET_CN,SETTING_ID,MEASUREMENT_DATE,MEASUREMENT_NO,COUNTY,PLOT,TREE_CN,TAG_ID,LIVE_DEAD,SPECIES_SYMBOL,DIAMETER,TPA_EQUIV,BASAL_AREA_EQUIV,HEIGHT,HEIGHT_METHOD,CROWN_RATIO,CROWN_CLASS,AGE,AGE_METHOD,RADIAL_GROWTH,RADIAL_GROWTH_METHOD,HEIGHT_GROWTH,HEIGHT_GROWTH_METHOD,SNAG_DECAY_CLASS
1619238010602,300304951353,10/1/2010,2,049,1,11013294010602,0004,D,PICO,12.500,24.07000,20.5122,60.0000,M,,,,,,,,,1
1619238010602,300304951353,10/1/2010,2,049,1,11013296010602,0005,L,PICO,5.400,24.07000,3.8281,33.0000,M,40,IN,51,DM,4,M,,,
1619238010602,300304951353,10/1/2010,2,049,1,11013295010602,0006,D,PICO,12.600,24.07000,20.8417,56.0000,M,,,,,,,,,1
1619238010602,300304951353,10/1/2010,2,049,1,11013291010602,0007,D,PICO,6.900,24.07000,6.2501,39.0000,M,,,,,,,,,1
1619238010602,300304951353,10/1/2010,2,049,1,11013292010602,0008,D,PICO,10.500,24.07000,14.4734,48.0000,M,,,,,,,,,1
1619238010602,300304951353,10/1/2010,2,049,1,11013290010602,0009,L,ABLA,,599.72000,,2.0000,M,60,OV,,,,,,,
1619238010602,300304951353,10/1/2010,2,049,1,11013289010602,0010,L,ABLA,,599.72000,,1.0000,M,50,OV,,,,,,,
1619238010602,300304951353,10/1/2010,2,049,1,11013288010602,0011,L,ABLA,,1799.16000,,0.2000,M,50,OV,,,,,,,
1621275010602,300304952333,9/25/2009,2,049,1,11026287010602,0001,D,PICO,6.300,24.07000,5.2104,53.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026283010602,0002,D,PICO,8.000,24.07000,8.4018,59.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026282010602,0003,D,PICO,7.900,24.07000,8.1930,57.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026278010602,0004,D,PICO,7.100,24.07000,6.6177,53.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026277010602,0005,D,PICO,6.700,24.07000,5.8931,53.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026279010602,0006,D,PICO,7.400,24.07000,7.1888,53.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026276010602,0007,L,PICO,5.300,24.07000,3.6876,57.0000,C,30,CO,54,DC,6,C,,,
1621275010602,300304952333,9/25/2009,2,049,1,11026281010602,0008,D,PICO,7.700,24.07000,7.7835,52.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026288010602,0009,D,PICO,9.000,24.07000,10.6335,52.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026286010602,0010,D,PICO,9.600,24.07000,12.0986,62.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026284010602,0011,D,PICO,8.200,24.07000,8.8271,49.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026280010602,0012,D,PICO,7.400,24.07000,7.1888,59.0000,M,,,,,,,,,1
1621275010602,300304952333,9/25/2009,2,049,1,11026285010602,0013,D,PICO,8.200,24.07000,8.8271,53.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058165010602,0001,L,PICO,6.300,24.07000,5.2104,51.0000,M,55,CO,93,DM,3,M,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058144010602,0002,L,PICO,5.000,24.07000,3.2819,51.0000,C,35,IN,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058154010602,0003,L,PICO,7.200,24.07000,6.8054,51.0000,C,35,CO,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058152010602,0004,D,PICO,7.200,24.07000,6.8054,50.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058147010602,0005,L,PICO,5.900,24.07000,4.5698,51.0000,C,10,CO,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058146010602,0006,L,PICO,5.400,24.07000,3.8281,51.0000,C,15,IN,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058150010602,0007,D,PICO,6.900,24.07000,6.2501,49.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058151010602,0008,L,PICO,6.900,24.07000,6.2501,51.0000,C,30,CO,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058153010602,0009,D,PICO,7.200,24.07000,6.8054,51.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058163010602,0010,D,PICO,5.900,24.07000,4.5698,48.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058166010602,0011,D,PICO,7.700,24.07000,7.7835,48.0000,M,,,,,,,,,2
1627029010602,300304952493,9/12/2010,2,049,1,11058149010602,0012,L,PICO,6.700,24.07000,5.8931,51.0000,C,40,CO,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058164010602,0013,D,PICO,5.900,24.07000,4.5698,52.0000,M,,,,,,,,,2
1627029010602,300304952493,9/12/2010,2,049,1,11058145010602,0014,D,PICO,5.200,24.07000,3.5498,40.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058156010602,0015,D,PICO,8.600,24.07000,9.7093,51.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058142010602,0016,L,ABLA,5.900,24.07000,4.5698,43.0000,M,30,IN,65,DM,7,M,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058160010602,0017,D,PICO,5.400,24.07000,3.8281,26.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058161010602,0018,D,PICO,5.400,24.07000,3.8281,41.0000,M,,,,,,,,,2
1627029010602,300304952493,9/12/2010,2,049,1,11058162010602,0019,D,PICO,5.600,24.07000,4.1169,33.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058167010602,0020,D,PICO,10.200,24.07000,13.6581,61.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058158010602,0021,L,PICO,9.000,24.07000,10.6335,61.0000,C,35,CO,103,DC,5,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058157010602,0022,D,PICO,8.700,24.07000,9.9364,59.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058159010602,0023,D,PICO,9.700,24.07000,12.3519,52.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058155010602,0024,L,PICO,8.600,24.07000,9.7093,51.0000,C,10,CO,93,DC,3,C,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058148010602,0025,D,PICO,6.700,24.07000,5.8931,45.0000,M,,,,,,,,,1
1627029010602,300304952493,9/12/2010,2,049,1,11058143010602,0026,L,ABLA,,1199.44000,,1.0000,M,50,IN,,,,,,,
1627029010602,300304952493,9/12/2010,2,049,1,11058168010602,0027,L,PICO,,299.86000,,1.0000,M,50,IN,,,,,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015453010602,0001,L,PSME,9.700,24.07000,12.3519,65.0000,M,40,CO,160,DM,3,M,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015451010602,0002,L,PSME,10.200,24.07000,13.6581,65.0000,C,40,CO,160,DC,3,C,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015449010602,0003,D,PICO,8.900,24.07000,10.3985,62.0000,M,,,,,,,,,1
1619476010602,300304952553,9/11/2010,2,049,1,11015456010602,0004,D,PSME,30.700,24.07000,123.7280,89.0000,M,,,,,,,,,1
1619476010602,300304952553,9/11/2010,2,049,1,11015454010602,0005,D,PSME,17.800,24.07000,41.5941,79.0000,M,,,,,,,,,1
1619476010602,300304952553,9/11/2010,2,049,1,11015455010602,0006,D,PSME,20.200,24.07000,53.5666,81.0000,M,,,,,,,,,1
1619476010602,300304952553,9/11/2010,2,049,1,11015448010602,0007,D,PICO,8.800,24.07000,10.1662,59.0000,M,,,,,,,,,1
1619476010602,300304952553,9/11/2010,2,049,1,11015450010602,0008,L,PICO,11.800,24.07000,18.2791,68.0000,M,35,CO,158,DM,4,M,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015452010602,0009,L,PSME,3.400,299.86000,18.9056,19.0000,M,50,OV,99,DM,2,M,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015457010602,0010,L,PSME,,299.86000,,1.0000,M,50,OV,,,,,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015458010602,0011,L,PSME,,299.86000,,2.0000,M,60,OV,,,,,,,
1619476010602,300304952553,9/11/2010,2,049,1,11015447010602,0012,L,ABLA,,299.86000,,3.0000,M,90,OV,,,,,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014407010602,0001,D,PICO,11.600,24.07000,17.6647,46.0000,M,,,,,,,,,1
1619358010602,300304952573,9/8/2010,2,049,1,11014404010602,0002,L,PICO,5.900,24.07000,4.5698,35.0000,M,70,IN,70,DM,6,M,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014402010602,0003,D,PICO,10.200,24.07000,13.6581,47.0000,M,,,,,,,,,1
1619358010602,300304952573,9/8/2010,2,049,1,11014401010602,0004,D,PICO,9.900,24.07000,12.8665,44.0000,M,,,,,,,,,1
1619358010602,300304952573,9/8/2010,2,049,1,11014403010602,0005,D,PICO,10.600,24.07000,14.7504,33.0000,M,,,,,,,,,1
1619358010602,300304952573,9/8/2010,2,049,1,11014398010602,0006,L,PICO,5.400,24.07000,3.8281,35.0000,C,50,IN,70,DC,6,C,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014399010602,0007,L,PICO,6.100,24.07000,4.8848,35.0000,C,35,IN,70,DC,6,C,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014400010602,0008,L,PICO,6.700,24.07000,5.8931,35.0000,C,35,IN,70,DC,6,C,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014406010602,0009,D,PICO,7.000,24.07000,6.4326,25.0000,M,,,,,,,,,3
1619358010602,300304952573,9/8/2010,2,049,1,11014405010602,0010,D,PICO,6.200,24.07000,5.0463,24.0000,M,,,,,,,,,3
1619358010602,300304952573,9/8/2010,2,049,1,11014408010602,0011,D,PICO,13.100,24.07000,22.5286,42.0000,M,,,,,,,,,1
1619358010602,300304952573,9/8/2010,2,049,1,11014397010602,0012,L,PIAL,,299.86000,,0.3000,M,50,OV,,,,,,,
1619358010602,300304952573,9/8/2010,2,049,1,11014409010602,0013,L,PICO,,299.86000,,0.3000,M,50,OV,,,,,,,
1619648010602,300304952653,9/27/2009,2,049,1,11017001010602,0001,D,PIAL,11.000,24.07000,15.8846,30.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11017002010602,0002,D,PIAL,0.900,299.86000,1.3247,18.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11016995010602,0003,D,PIAL,5.100,24.07000,3.4145,25.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11016989010602,0004,L,ABLA,7.700,24.07000,7.7835,40.0000,M,80,CO,89,DM,6,M,,,
1619648010602,300304952653,9/27/2009,2,049,1,11016999010602,0005,D,PIAL,7.700,24.07000,7.7835,45.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11016997010602,0006,D,PIAL,7.200,24.07000,6.8054,31.0000,M,,,,,,,,,2
1619648010602,300304952653,9/27/2009,2,049,1,11017000010602,0007,D,PIAL,8.500,24.07000,9.4848,31.0000,M,,,,,,,,,3
1619648010602,300304952653,9/27/2009,2,049,1,11016993010602,0008,D,PIAL,7.000,24.07000,6.4326,32.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11016994010602,0009,D,PIAL,7.900,24.07000,8.1930,40.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11016996010602,0010,D,PIAL,5.500,24.07000,3.9712,24.0000,M,,,,,,,,,2
1619648010602,300304952653,9/27/2009,2,049,1,11017005010602,0011,D,PICO,10.700,24.07000,15.0300,45.0000,M,,,,,,,,,1
1619648010602,300304952653,9/27/2009,2,049,1,11017003010602,0012,L,PICO,11.500,24.07000,17.3615,43.0000,C,50,CO,86,DC,5,C,,,
1619648010602,300304952653,9/27/2009,2,049,1,11016992010602,0013,L,PIAL,5.800,24.07000,4.4162,30.0000,C,90,CO,73,DC,3,C,,,
1619648010602,300304952653,9/27/2009,2,049,1,11016998010602,0014,D,PIAL,7.300,24.07000,6.9958,30.0000,M,,,,,,,,,2
1619648010602,300304952653,9/27/2009,2,049,1,11016991010602,0015,L,ABLA,,2998.60000,,1.0000,M,50,OV,,,,,,,
1619648010602,300304952653,9/27/2009,2,049,1,11017006010602,0016,L,PICO,,599.72000,,2.0000,M,20,OV,,,,,,,
1619648010602,300304952653,9/27/2009,2,049,1,11017004010602,0017,L,PICO,0.200,299.86000,0.0654,5.0000,M,15,OV,,,,,,,
1619648010602,300304952653,9/27/2009,2,049,1,11016990010602,0018,L,ABLA,,1199.44000,,0.4000,M,60,OV,,,,,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014415010602,0001,L,PICO,5.700,24.07000,4.2652,42.0000,M,40,CO,93,DM,6,M,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014422010602,0002,L,PSME,7.400,24.07000,7.1888,39.0000,M,60,CO,109,DM,5,M,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014410010602,0003,L,PICO,6.400,24.07000,5.3771,42.0000,C,45,CO,93,DC,6,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014419010602,0004,L,PSME,6.600,24.07000,5.7185,39.0000,C,50,CO,109,DC,5,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014420010602,0005,L,PSME,6.800,24.07000,6.0703,39.0000,C,50,IN,109,DC,5,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014411010602,0006,L,PICO,7.300,24.07000,6.9958,42.0000,C,20,IN,93,DC,6,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014416010602,0007,D,PICO,11.500,24.07000,17.3615,45.0000,M,,,,,,,,,1
1619360010602,300304952673,9/5/2010,2,049,1,11014413010602,0008,L,PICO,8.100,24.07000,8.6131,42.0000,C,40,CO,93,DC,6,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014412010602,0009,D,PICO,7.400,24.07000,7.1888,38.0000,M,,,,,,,,,1
1619360010602,300304952673,9/5/2010,2,049,1,11014418010602,0010,L,PSME,6.200,24.07000,5.0463,39.0000,C,60,IN,109,DC,5,C,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014414010602,0011,D,PICO,11.900,24.07000,18.5902,49.0000,M,,,,,,,,,1
1619360010602,300304952673,9/5/2010,2,049,1,11014421010602,0012,L,PSME,1.000,299.86000,1.6354,7.0000,M,45,IN,42,TM,,,0.4,M,
1619360010602,300304952673,9/5/2010,2,049,1,11014423010602,0013,L,PSME,,2698.74000,,1.0000,M,50,OV,,,,,,,
1619360010602,300304952673,9/5/2010,2,049,1,11014417010602,0014,L,PICO,,1199.44000,,1.0000,M,50,OV,,,,,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017018010602,0001,D,PICO,13.700,24.07000,24.6395,78.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017015010602,0002,D,PICO,11.400,24.07000,17.0609,70.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017010010602,0003,D,PICO,7.700,24.07000,7.7835,42.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017017010602,0004,D,PICO,12.600,24.07000,20.8417,82.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017011010602,0005,L,PICO,8.600,24.07000,9.7093,60.0000,M,10,CO,98,DM,4,M,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017013010602,0006,D,PICO,11.000,24.07000,15.8846,62.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017019010602,0007,D,PICO,13.900,24.07000,25.3642,66.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017020010602,0008,L,PSME,6.600,24.07000,5.7185,40.0000,M,35,IN,102,DM,5,M,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017007010602,0009,L,ABLA,8.100,24.07000,8.6131,43.0000,M,90,IN,58,DM,13,M,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017012010602,0010,D,PICO,10.300,24.07000,13.9273,59.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017014010602,0011,D,PICO,11.200,24.07000,16.4675,70.0000,M,,,,,,,,,2
1619650010602,300304952683,9/28/2009,2,049,1,11017021010602,0012,L,PSME,12.600,24.07000,20.8417,65.0000,M,35,CO,118,DM,12,M,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017009010602,0013,L,PICO,9.500,24.07000,11.8478,72.0000,C,20,CO,107,DC,5,C,,,
1619650010602,300304952683,9/28/2009,2,049,1,11017016010602,0014,D,PICO,12.500,24.07000,20.5122,77.0000,M,,,,,,,,,1
1619650010602,300304952683,9/28/2009,2,049,1,11017008010602,0015,L,ABLA,,299.86000,,3.0000,M,50,OV,,,,,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016773010602,0001,D,PICO,15.300,24.07000,30.7308,63.0000,M,,,,,,,,,1
1619620010602,300304952693,9/6/2010,2,049,1,11016772010602,0002,D,PICO,11.800,24.07000,18.2791,69.0000,M,,,,,,,,,1
1619620010602,300304952693,9/6/2010,2,049,1,11016779010602,0003,L,PSME,14.200,24.07000,26.4709,68.0000,M,20,CO,98,DM,4,M,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016776010602,0004,L,PSME,15.700,24.07000,32.3587,68.0000,C,45,CO,98,DC,4,C,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016777010602,0005,D,PSME,5.300,24.07000,3.6876,26.0000,M,,,,,,,,,2
1619620010602,300304952693,9/6/2010,2,049,1,11016774010602,0006,L,PSME,14.400,24.07000,27.2218,68.0000,C,40,CO,98,DC,4,C,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016780010602,0007,L,PSME,19.600,24.07000,50.4317,72.0000,M,60,CO,98,DM,10,M,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016775010602,0008,L,PSME,14.700,24.07000,28.3678,68.0000,C,45,CO,98,DC,4,C,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016781010602,0009,L,PSME,23.700,24.07000,73.7374,74.0000,M,50,CO,103,DM,7,M,,,
1619620010602,300304952693,9/6/2010,2,049,1,11016778010602,0010,L,PSME,11.200,24.07000,16.4675,58.0000,M,25,IN,81,DM,4,M,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016797010602,0001,L,PSME,7.800,24.07000,7.9869,51.0000,M,20,IN,99,DM,4,M,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016790010602,0002,D,PICO,8.100,24.07000,8.6131,45.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016799010602,0003,L,PSME,13.000,24.07000,22.1859,60.0000,M,45,CO,111,DM,8,M,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016792010602,0004,D,PICO,9.700,24.07000,12.3519,63.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016784010602,0005,L,PICO,7.000,24.07000,6.4326,50.0000,C,25,IN,112,DC,3,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016789010602,0006,D,PICO,8.000,24.07000,8.4018,45.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016782010602,0007,L,PICO,5.700,24.07000,4.2652,50.0000,C,10,OV,112,DC,3,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016793010602,0008,D,PICO,13.100,24.07000,22.5286,64.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016786010602,0009,D,PICO,11.100,24.07000,16.1747,56.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016791010602,0010,D,PICO,9.100,24.07000,10.8711,54.0000,M,,,,,,,,,2
1619622010602,300304952703,9/3/2010,2,049,1,11016798010602,0011,L,PSME,11.200,24.07000,16.4675,60.0000,M,40,CO,96,DM,4,M,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016796010602,0012,L,PSME,15.300,24.07000,30.7308,60.0000,C,60,CO,111,DC,8,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016787010602,0013,D,PICO,11.200,24.07000,16.4675,58.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016783010602,0014,L,PICO,6.000,24.07000,4.7260,50.0000,C,35,CO,112,DC,3,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016794010602,0015,L,PSME,8.900,24.07000,10.3985,51.0000,C,30,CO,99,DC,4,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016785010602,0016,D,PICO,10.500,24.07000,14.4734,58.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016795010602,0017,L,PSME,11.200,24.07000,16.4675,60.0000,C,60,CO,96,DC,4,C,,,
1619622010602,300304952703,9/3/2010,2,049,1,11016788010602,0018,D,PICO,11.400,24.07000,17.0609,64.0000,M,,,,,,,,,1
1619622010602,300304952703,9/3/2010,2,049,1,11016800010602,0019,L,PSME,,299.86000,,4.0000,M,50,OV,,,,,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016837010602,0001,L,PICO,5.500,24.07000,3.9712,37.0000,M,15,CO,80,DM,3,M,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016809010602,0002,D,PICO,5.300,24.07000,3.6876,35.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016817010602,0003,L,PICO,5.900,24.07000,4.5698,37.0000,C,15,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016824010602,0004,L,PICO,6.500,24.07000,5.5465,37.0000,C,10,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016821010602,0005,D,PICO,6.300,24.07000,5.2104,37.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016822010602,0006,D,PICO,6.300,24.07000,5.2104,36.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016829010602,0007,D,PICO,7.200,24.07000,6.8054,38.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016826010602,0008,D,PICO,6.600,24.07000,5.7185,37.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016832010602,0009,D,PICO,7.800,24.07000,7.9869,37.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016812010602,0010,D,PICO,5.400,24.07000,3.8281,36.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016819010602,0011,D,PICO,6.000,24.07000,4.7260,42.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016810010602,0012,D,PICO,5.300,24.07000,3.6876,30.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016815010602,0013,D,PICO,5.700,24.07000,4.2652,35.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016823010602,0014,D,PICO,6.300,24.07000,5.2104,33.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016825010602,0015,D,PICO,6.500,24.07000,5.5465,36.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016831010602,0016,L,PICO,7.400,24.07000,7.1888,37.0000,C,25,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016828010602,0017,D,PICO,7.100,24.07000,6.6177,35.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016818010602,0018,L,PICO,5.900,24.07000,4.5698,37.0000,C,20,IN,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016814010602,0019,D,PICO,5.500,24.07000,3.9712,33.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016811010602,0020,L,PICO,5.300,24.07000,3.6876,37.0000,C,40,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016806010602,0021,L,PICO,5.100,24.07000,3.4145,37.0000,C,15,IN,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016833010602,0022,D,PICO,8.000,24.07000,8.4018,38.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016836010602,0023,D,PICO,5.200,24.07000,3.5498,33.0000,M,,,,,,,,,2
1619624010602,300304952713,9/4/2010,2,049,1,11016834010602,0024,D,PICO,8.900,24.07000,10.3985,37.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016838010602,0025,D,PICO,15.900,24.07000,33.1883,37.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016804010602,0026,L,PICO,5.000,24.07000,3.2819,37.0000,C,15,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016816010602,0027,D,PICO,5.800,24.07000,4.4162,32.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016830010602,0028,D,PICO,7.300,24.07000,6.9958,38.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016820010602,0029,L,PICO,6.100,24.07000,4.8848,37.0000,C,25,IN,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016805010602,0030,L,PICO,5.000,24.07000,3.2819,37.0000,C,35,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016808010602,0031,D,PICO,5.200,24.07000,3.5498,30.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016827010602,0032,L,PICO,6.600,24.07000,5.7185,37.0000,C,20,CO,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016813010602,0033,L,PICO,5.400,24.07000,3.8281,37.0000,C,35,IN,80,DC,3,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016807010602,0034,D,PICO,5.200,24.07000,3.5498,34.0000,M,,,,,,,,,1
1619624010602,300304952713,9/4/2010,2,049,1,11016835010602,0035,L,PICO,4.500,299.86000,33.1176,27.0000,M,15,IN,118,DM,2,M,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016803010602,0036,L,PICO,3.500,299.86000,20.0341,27.0000,C,15,IN,118,DC,2,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016802010602,0037,L,PICO,3.400,299.86000,18.9056,27.0000,C,35,OV,118,DC,2,C,,,
1619624010602,300304952713,9/4/2010,2,049,1,11016801010602,0038,L,PIAL,,1199.44000,,1.0000,M,50,OV,,,,,,,
1621371010602,300304952733,10/16/2009,2,049,1,11027169010602,0001,L,PSME,8.700,24.07000,9.9364,41.0000,M,85,IN,51,DM,16,M,,,
1621371010602,300304952733,10/16/2009,2,049,1,11027167010602,0002,L,PSME,6.600,24.07000,5.7185,41.0000,C,50,IN,51,DC,16,C,,,
1621371010602,300304952733,10/16/2009,2,049,1,11027168010602,0003,L,PSME,8.600,24.07000,9.7093,41.0000,C,55,IN,51,DC,16,C,,,
